word,selected,annotated_semantics,projected_semantics,freq_sketch,f-pref_itwac,f-pref_repubblica,f-pref_wikiconll,f-adv_itwac,f-adv_repubblica,f-adv_wikiconll
sidio,False,?,?,0,2,0,0,-,-,-
sigla,False,?,?,0,1,2,1,-,-,-
sila,False,?,?,0,0,0,2,-,-,-
silabicos,False,?,?,0,1,0,0,-,-,-
sinaptica,False,?,?,72,0,0,1,-,-,-
sinaptiche,False,?,?,0,0,0,1,-,-,-
singolarità,False,?,?,0,0,0,1,-,-,-
sintesi,False,?,?,0,1,0,0,-,-,-
sistema,False,?,?,0,1,0,0,-,-,-
sito,False,?,?,0,1,0,0,-,-,-
Slime,False,?,?,0,0,0,1,-,-,-
slit,False,?,?,0,4,0,0,-,-,-
smaltimento,False,?,?,0,1,0,0,-,-,-
snort,False,?,?,0,1,0,0,-,-,-
soci,False,?,Role,0,1,0,0,-,-,-
socialista,False,?,Cultural or political movement#-,0,0,0,1,-,-,-
socialità,False,?,?,0,1,0,0,-,-,-
società,False,?,-,0,1,0,0,-,-,-
sodaggio,False,?,?,0,1,0,0,-,-,-
sofisti,False,?,?,0,1,0,0,-,-,-
softball,False,?,?,0,1,0,0,-,-,-
soggetti,False,?,-,0,1,0,0,-,-,-
sogno,False,?,?,0,1,0,0,-,-,-
sole,False,?,?,0,1,0,0,-,-,-
sondaggi,False,?,?,0,1,1,0,-,-,-
sondaggio,False,?,?,0,1,5,0,-,-,-
song,False,?,?,0,1,0,0,-,-,-
sorteggio,False,?,?,0,0,1,0,-,-,-
sostituzione,False,?,?,0,0,0,1,-,-,-
sottocodone,False,?,?,0,1,0,0,-,-,-
sovietici,False,?,Cultural or political movement,0,0,1,0,-,-,-
spacewalk,False,?,?,0,1,0,0,-,-,-
spartachisti,False,?,?,0,0,1,0,-,-,-
spartizione,False,?,?,0,1,0,0,-,-,-
spazio,False,?,?,0,1,0,0,-,-,-
Spazio,False,?,?,0,1,0,0,-,-,-
specificato,False,?,?,92,0,0,1,-,-,-
specificazioni,False,?,?,0,1,0,0,-,-,-
sperimentazione,False,?,?,0,3,0,0,-,-,-
spezione,False,?,?,0,2,0,0,-,-,-
splatter,False,?,?,0,1,0,0,-,-,-
sport,False,?,?,0,2,0,0,-,-,-
sportello,False,?,?,0,1,0,0,-,-,-
spot,False,?,?,0,0,1,0,-,-,-
Spqr,False,?,?,0,1,0,0,-,-,-
spremitura,False,?,?,0,1,0,0,-,-,-
sputtanamento,False,?,?,0,1,0,0,-,-,-
sramatura,False,?,?,0,1,0,0,-,-,-
stadio,False,?,?,0,1,0,0,-,-,-
staffetta,False,?,?,0,0,1,0,-,-,-
stage,False,?,?,0,1,0,0,-,-,-
stagionali,False,?,?,331,0,0,2,-,-,-
stagionatura,False,?,?,0,1,0,0,-,-,-
stagnazione,False,?,?,0,2,0,0,-,-,-
stalinismo,False,?,Cultural or political movement,0,1,0,0,-,-,-
stalinista,False,?,?,0,1,1,0,-,-,-
stallo,False,?,?,0,1,0,0,-,-,-
stampati,False,?,?,109,1,0,0,-,-,-
stampato,False,?,?,142,1,0,0,-,-,-
stampe,False,?,?,0,1,0,0,-,-,-
stampi,False,?,?,0,0,1,0,-,-,-
start,False,?,?,0,1,0,1,-,-,-
statistica,False,?,?,0,1,0,0,-,-,-
stato,False,?,?,0,0,1,0,-,-,-
Stato,False,?,?,0,1,0,0,-,-,-
staton,False,?,?,0,1,0,0,-,-,-
Statuto,False,?,?,0,1,0,0,-,-,-
stazione,False,?,Place or function,0,6,0,0,-,-,-
stazioni,False,?,?,0,7,0,0,-,-,-
stencil,False,?,?,0,2,0,0,-,-,-
sterilizzazione,False,?,?,0,1,0,0,-,-,-
stigio,False,?,?,0,1,0,0,-,-,-
stima,False,?,?,0,2,0,0,-,-,-
stipendi,False,?,?,0,1,0,0,-,-,-
stipendio,False,?,?,0,2,0,0,-,-,-
stiti,False,?,?,0,2,0,0,-,-,-
Stonewall,False,?,?,0,1,0,0,-,-,-
storico,False,?,?,48,1,0,0,-,-,-
strappo,False,?,?,0,0,0,1,-,-,-
stress,False,?,?,0,1,0,0,-,-,-
struttura,False,?,?,0,4,0,0,-,-,-
strutturalismo,False,?,Cultural or political movement,0,0,1,0,-,-,-
strutturazione,False,?,?,0,1,0,0,-,-,-
successo,False,?,?,0,1,0,0,-,-,-
suicidio,False,?,Event,0,0,1,0,-,-,-
summer,False,?,?,0,1,0,0,-,-,-
SummerSlam,False,?,?,0,0,0,1,-,-,-
summit,False,?,?,0,3,4,0,-,-,-
sumo,False,?,?,0,0,0,1,-,-,-
Sunnydale,False,?,?,0,0,0,2,-,-,-
suono,False,?,?,0,1,0,0,-,-,-
superbowl,False,?,?,0,0,0,1,-,-,-
supereroe,False,?,?,0,0,0,1,-,-,-
supermarket,False,?,?,0,0,1,0,-,-,-
supposizione,False,?,?,0,1,0,1,-,-,-
supposizioni,False,?,?,0,2,0,0,-,-,-
surrealismo,False,?,?,0,0,2,0,-,-,-
surrealista,False,?,?,0,1,0,0,-,-,-
svenimento,False,?,?,0,1,0,0,-,-,-
swingin,False,?,?,0,0,1,0,-,-,-
tangentopoli,False,?,-,0,3,6,0,-,-,-
tara,False,?,?,0,1,0,0,-,-,-
targeting,False,?,?,0,1,0,0,-,-,-
tassazione,False,?,?,0,1,0,0,-,-,-
Tatcherismo,False,?,?,0,1,0,0,-,-,-
tattiche,False,?,?,0,1,2,0,-,-,-
tavoli,False,?,?,0,0,1,0,-,-,-
tax,False,?,?,0,4,0,0,-,-,-
TCG,False,?,?,0,1,0,0,-,-,-
TCR,False,?,?,0,1,0,0,-,-,-
teatro,False,?,Place or function,0,1,0,0,-,-,-
tecnici,False,?,Job or Career,0,1,0,0,-,-,-
tecnologica,False,?,?,86,0,1,0,-,-,-
teen,False,?,?,53,0,0,3,-,-,-
teenager,False,?,?,0,1,0,0,-,-,-
teenagers,False,?,?,0,0,1,0,-,-,-
teens,False,?,?,0,1,0,0,-,-,-
Telefono,False,?,?,0,1,0,0,-,-,-
telegiornale,False,?,?,0,1,0,0,-,-,-
telescopio,False,?,?,0,0,0,1,-,-,-
televisiva,False,?,?,0,0,1,0,-,-,-
tematica,False,?,?,0,1,0,0,-,-,-
tempesta,False,?,?,0,1,0,0,-,-,-
tempi-bui,False,?,?,0,1,0,0,-,-,-
temporale,False,?,?,0,1,0,0,-,-,-
tempore,False,?,?,0,1,0,0,-,-,-
tender,False,?,?,0,1,0,0,-,-,-
tenditore,False,?,?,0,0,1,0,-,-,-
tensionamento,False,?,?,0,2,0,0,-,-,-
tensionatore,False,?,?,0,0,1,1,-,-,-
tensioni,False,?,?,0,0,1,0,-,-,-
teoria,False,?,?,0,1,0,0,-,-,-
terminalità,False,?,?,0,1,0,0,-,-,-
terrorismo,False,?,-,0,1,2,0,-,-,-
tesi,False,?,-,0,3,0,0,-,-,-
testa,False,?,?,0,1,0,0,-,-,-
testate,False,?,?,0,1,0,0,-,-,-
testing,False,?,?,0,9,0,0,-,-,-
tg,False,?,?,0,1,0,2,-,-,-
TGS,False,?,?,0,0,0,1,-,-,-
thatcheriano,False,?,?,0,0,1,0,-,-,-
tifone,False,?,?,0,1,0,0,-,-,-
timociti,False,?,?,0,1,0,0,-,-,-
tipografia,False,?,?,0,1,0,0,-,-,-
tipping,False,?,?,0,0,1,0,-,-,-
titoli,False,?,?,0,3,0,0,-,-,-
titolo,False,?,?,0,2,0,2,-,-,-
TNMC,False,?,?,0,0,0,2,-,-,-
tore,False,?,?,0,1,0,0,-,-,-
toro,False,?,?,0,1,0,0,-,-,-
torri,False,?,?,0,1,0,0,-,-,-
Tour,False,?,?,0,1,0,0,-,-,-
trade,False,?,?,0,1,0,0,-,-,-
tragedia,False,?,?,0,1,0,0,-,-,-
training,False,?,?,0,3,0,0,-,-,-
trans,False,?,?,0,1,0,0,-,-,-
transazione,False,?,?,0,1,0,0,-,-,-
Transformers,False,?,?,0,0,0,1,-,-,-
transizione,False,?,-,0,1,2,1,-,-,-
trasferta,False,?,?,0,1,0,0,-,-,-
trasfusionali,False,?,?,0,0,1,0,-,-,-
trasfusione,False,?,?,0,1,0,0,-,-,-
trasloco,False,?,?,0,1,0,0,-,-,-
trasporto,False,?,?,0,1,0,0,-,-,-
trattati,False,?,?,335,1,0,0,-,-,-
trattativa,False,?,?,0,3,6,0,-,-,-
trattative,False,?,?,0,0,3,0,-,-,-
trattatmento,False,?,?,0,1,0,0,-,-,-
trattato,False,?,?,144,0,0,1,-,-,-
trauma,False,?,-,0,2,0,0,-,-,-
travaglio,False,?,?,0,3,1,0,-,-,-
Treble,False,?,?,0,0,0,1,-,-,-
tregua,False,?,?,0,0,1,0,-,-,-
tribolazione,False,?,?,0,14,0,0,-,-,-
tribunale,False,?,?,0,0,1,0,-,-,-
trionfo,False,?,?,0,0,2,0,-,-,-
Tsunami,False,?,?,0,1,0,0,-,-,-
Tulliana,False,?,?,0,0,0,2,-,-,-
tunnel,False,?,?,0,0,1,0,-,-,-
turcomanni,False,?,?,0,0,0,1,-,-,-
turismo,False,?,?,0,1,1,0,-,-,-
turno,False,?,?,0,1,1,0,-,-,-
Twin,False,?,?,0,1,0,0,-,-,-
udienza,False,?,?,0,3,0,0,-,-,-
ulivismo,False,?,?,0,1,0,0,-,-,-
ulivisti,False,?,?,0,1,0,0,-,-,-
ulivo,False,?,?,0,1,0,0,-,-,-
ultimatum,False,?,?,0,0,5,0,-,-,-
umane,False,?,?,50,0,0,1,-,-,-
umanesimo,False,?,Cultural or political movement,0,2,0,0,-,-,-
umanista,False,?,?,0,0,0,1,-,-,-
umanisti,False,?,?,0,0,0,1,-,-,-
umanità,False,?,Qualification or Set of Circumstances,0,1,0,0,-,-,-
umano,False,?,?,120,0,0,1,-,-,-
undocking,False,?,?,0,1,0,0,-,-,-
Unic,False,?,?,0,0,0,1,-,-,-
unificazione,False,?,?,0,0,2,0,-,-,-
unità,False,?,?,0,1,0,0,-,-,-
unitari,False,?,?,489,2,0,4,-,-,-
unitarie,False,?,?,126,0,0,1,-,-,-
unitario,False,?,?,270,0,0,1,-,-,-
unitary,False,?,?,0,1,0,0,-,-,-
universiade,False,?,?,0,1,0,0,-,-,-
università,False,?,?,0,2,0,0,-,-,-
universitario,False,?,?,304,0,0,1,-,-,-
university,False,?,?,0,1,0,0,-,-,-
uomo,False,?,Qualification or Set of Circumstances,0,1,0,0,-,-,-
up,False,?,?,0,1,0,0,-,-,-
uragani,False,?,?,0,1,0,0,-,-,-
urbanizzazione,False,?,?,0,8,0,0,-,-,-
urina,False,?,?,0,3,0,2,-,-,-
vacanzieri,False,?,?,0,2,0,0,-,-,-
vacanziero,False,?,?,0,3,0,0,-,-,-
vaccinazioni,False,?,?,0,1,0,0,-,-,-
valenza,False,?,?,0,3,0,0,-,-,-
validazione,False,?,?,0,1,0,0,-,-,-
valvole,False,?,?,0,0,0,1,-,-,-
Van,False,?,?,0,0,0,1,-,-,-
varchi,False,?,?,0,1,0,0,-,-,-
varo,False,?,?,0,0,1,0,-,-,-
ve-de-re,False,?,?,0,1,0,0,-,-,-
ve-dere,False,?,?,0,1,0,0,-,-,-
veggente,False,?,?,0,1,0,0,-,-,-
veggenza,False,?,?,0,10,0,1,-,-,-
veglione,False,?,?,0,1,0,0,-,-,-
velocipede,False,?,?,0,0,0,1,-,-,-
venderlo,False,?,?,0,0,1,0,-,-,-
vendute,False,?,?,0,0,1,0,-,-,-
veneziani,False,?,?,0,0,0,1,-,-,-
ventennio,False,?,?,0,0,1,0,-,-,-
venzione,False,?,?,0,9,0,0,-,-,-
verbale,False,?,?,265,1,1,0,-,-,-
verbali,False,?,?,81,2,0,0,-,-,-
verifiche,False,?,?,0,2,0,0,-,-,-
vernissage,False,?,?,0,0,1,0,-,-,-
version,False,?,?,0,1,0,0,-,-,-
versione,False,?,?,0,1,0,0,-,-,-
versioni,False,?,?,0,1,0,0,-,-,-
Vertice,False,?,?,0,2,0,0,-,-,-
vestizione,False,?,?,0,1,0,0,-,-,-
videnza,False,?,?,0,1,0,1,-,-,-
view,False,?,?,0,0,2,0,-,-,-
vigilia,False,?,?,0,1,1,0,-,-,-
Violator,False,?,?,0,2,0,0,-,-,-
visionato,False,?,?,0,0,0,1,-,-,-
visite,False,?,?,0,2,0,0,-,-,-
vista,False,?,?,0,2,0,0,-,-,-
viste,False,?,?,0,8,0,0,-,-,-
visualizzazioni,False,?,?,0,1,0,0,-,-,-
visualizzzazione,False,?,?,0,1,0,0,-,-,-
vitamina,False,?,?,0,1,0,0,-,-,-
vivaio,False,?,?,0,1,0,0,-,-,-
viz,False,?,?,0,5,0,0,-,-,-
votazione,False,?,?,0,0,1,0,-,-,-
voti,False,?,?,0,1,0,0,-,-,-
vulgata,False,?,?,0,0,0,1,-,-,-
Vulgata,False,?,-,0,0,0,1,-,-,-
Wailers,False,?,?,0,1,0,0,-,-,-
war,False,?,?,115,2,0,0,-,-,-
watching,False,?,?,0,1,0,0,-,-,-
web,False,?,?,0,1,0,0,-,-,-
Web,False,?,?,0,4,0,0,-,-,-
webring,False,?,?,0,1,0,0,-,-,-
week,False,?,?,0,0,2,0,-,-,-
weekend,False,?,?,0,2,0,0,-,-,-
Weezer,False,?,?,0,0,0,1,-,-,-
Weimar,False,?,?,0,1,0,0,-,-,-
welfare,False,?,?,0,0,1,0,-,-,-
White,False,?,?,0,0,0,1,-,-,-
WiMAX,False,?,?,0,0,0,1,-,-,-
Wimbledon,False,?,?,0,0,0,1,-,-,-
Windows,False,?,?,0,2,0,0,-,-,-
winglet,False,?,?,0,0,0,1,-,-,-
working,False,?,?,0,1,0,0,-,-,-
workshop,False,?,?,0,2,0,0,-,-,-
WPA,False,?,?,0,0,0,1,-,-,-
Wto,False,?,?,0,1,0,0,-,-,-
WTO,False,?,?,0,1,0,0,-,-,-
XX,False,?,?,0,0,0,1,-,-,-
Yamato,False,?,?,0,0,0,1,-,-,-
yuppie,False,?,Cultural or political movement,0,0,1,0,-,-,-
yuppies,False,?,Cultural or political movement,0,1,0,0,-,-,-
zie,False,?,?,0,1,0,0,-,-,-
zigapofisi,False,?,?,0,0,0,1,-,-,-
zigote,False,?,?,0,2,0,0,-,-,-
zona,False,?,Place or function,0,1,0,0,-,-,-
Zoo,False,?,?,0,0,0,1,-,-,-
scolare,False,?,?,1104,0,0,0,-,-,-
impostati,False,?,?,930,0,0,0,-,-,-
clinici,False,?,?,723,0,0,0,-,-,-
mestruale,False,?,?,703,0,0,0,-,-,-
adolescenziale,False,?,?,622,0,0,0,-,-,-
ordinare,False,?,?,608,0,0,0,-,-,-
conciliare,False,?,?,595,0,0,0,-,-,-
installate,False,?,?,527,0,0,0,-,-,-
impostato,False,?,?,479,0,0,0,-,-,-
installati,False,?,?,477,0,0,0,-,-,-
impostate,False,?,?,473,0,0,0,-,-,-
cancerose,False,?,?,438,0,0,0,-,-,-
assemblati,False,?,?,430,0,0,0,-,-,-
eiaculatorio,False,?,?,413,0,0,0,-,-,-
ordinato,False,?,?,412,0,0,0,-,-,-
iscriversi,False,?,?,406,0,0,0,-,-,-
programmati,False,?,?,400,0,0,0,-,-,-
installata,False,?,?,388,0,0,0,-,-,-
unitaria,False,?,?,381,0,0,0,-,-,-
bellico,False,?,?,380,0,0,0,-,-,-
cristiane,False,?,?,362,0,0,0,-,-,-
programmate,False,?,?,348,0,0,0,-,-,-
compilato,False,?,?,343,0,0,0,-,-,-
assemblato,False,?,?,336,0,0,0,-,-,-
riscaldato,False,?,?,334,0,0,0,-,-,-
impostata,False,?,?,330,0,0,0,-,-,-
clinico,False,?,?,327,0,0,0,-,-,-
operatorie,False,?,?,320,0,0,0,-,-,-
programmato,False,?,?,317,0,0,0,-,-,-
commerciale,False,?,?,308,0,0,0,-,-,-
rivoluzionario,False,?,?,305,0,0,0,-,-,-
pagate,False,?,?,302,0,0,0,-,-,-
commerciali,False,?,?,298,0,0,0,-,-,-
moderne,False,?,?,295,0,0,0,-,-,-
puberale,False,?,?,278,0,0,0,-,-,-
stagionale,False,?,?,278,0,0,0,-,-,-
configurati,False,?,?,275,0,0,0,-,-,-
registrarsi,False,?,?,270,0,0,0,-,-,-
roll,False,?,?,267,0,0,0,-,-,-
estivo,False,?,?,261,0,0,0,-,-,-
pagata,False,?,?,260,0,0,0,-,-,-
digitale,False,?,?,260,0,0,0,-,-,-
coloniale,False,?,?,258,0,0,0,-,-,-
caricati,False,?,?,257,0,0,0,-,-,-
fallimentare,False,?,?,253,0,0,0,-,-,-
selettiva,False,?,?,245,0,0,0,-,-,-
E3,False,?,?,241,0,0,0,-,-,-
agonistica,False,?,?,240,0,0,0,-,-,-
sinodale,False,?,?,237,0,0,0,-,-,-
definiti,False,?,?,235,0,0,0,-,-,-
caricato,False,?,?,225,0,0,0,-,-,-
processuale,False,?,?,223,0,0,0,-,-,-
universitaria,False,?,?,217,0,0,0,-,-,-
accademico,False,?,?,213,0,0,0,-,-,-
senza,False,?,?,213,0,0,0,-,-,-
chirurgica,False,?,?,209,0,0,0,-,-,-
caricate,False,?,?,209,0,0,0,-,-,-
concezionale,False,?,?,209,0,0,0,-,-,-
natalizie,False,?,?,208,0,0,0,-,-,-
vedere,False,?,?,207,0,0,0,-,-,-
tagliati,False,?,?,199,0,0,0,-,-,-
selezionate,False,?,?,199,0,0,0,-,-,-
tumorali,False,?,?,195,0,0,0,-,-,-
determinato,False,?,?,194,0,0,0,-,-,-
cliniche,False,?,?,192,0,0,0,-,-,-
ospedaliera,False,?,?,186,0,0,0,-,-,-
configurato,False,?,?,185,0,0,0,-,-,-
renderizzati,False,?,?,183,0,0,0,-,-,-
programmata,False,?,?,177,0,0,0,-,-,-
razionale,False,?,?,176,0,0,0,-,-,-
competitivo,False,?,?,175,0,0,0,-,-,-
ellenica,False,?,?,174,0,0,0,-,-,-
compilata,False,?,?,173,0,0,0,-,-,-
configurate,False,?,?,173,0,0,0,-,-,-
ordinabile,False,?,?,173,0,0,0,-,-,-
assemblate,False,?,?,167,0,0,0,-,-,-
ispanica,False,?,?,165,0,0,0,-,-,-
mestruali,False,?,?,164,0,0,0,-,-,-
romanica,False,?,?,160,0,0,0,-,-,-
definito,False,?,?,160,0,0,0,-,-,-
scientifica,False,?,?,158,0,0,0,-,-,-
bumper,False,?,?,157,0,0,0,-,-,-
rinascimentale,False,?,?,151,0,0,0,-,-,-
esiste,False,?,?,151,0,0,0,-,-,-
costituiti,False,?,?,150,0,0,0,-,-,-
protostorica,False,?,?,150,0,0,0,-,-,-
emptive,False,?,?,149,0,0,0,-,-,-
estiva,False,?,?,146,0,0,0,-,-,-
assemblata,False,?,?,146,0,0,0,-,-,-
determinati,False,?,?,143,0,0,0,-,-,-
caricata,False,?,?,140,0,0,0,-,-,-
frontali,False,?,?,139,0,0,0,-,-,-
agonistico,False,?,?,139,0,0,0,-,-,-
analitica,False,?,?,139,0,0,0,-,-,-
classica,False,?,Cultural or political movement,137,0,0,0,-,-,-
accademica,False,?,?,137,0,0,0,-,-,-
montato,False,?,?,136,0,0,0,-,-,-
save,False,?,?,134,0,0,0,-,-,-
fermentativa,False,?,?,132,0,0,0,-,-,-
competitiva,False,?,?,131,0,0,0,-,-,-
trattare,False,?,?,131,0,0,0,-,-,-
bumpers,False,?,?,131,0,0,0,-,-,-
definite,False,?,?,129,0,0,0,-,-,-
ordinati,False,?,?,127,0,0,0,-,-,-
riscaldare,False,?,?,127,0,0,0,-,-,-
impostare,False,?,?,126,0,0,0,-,-,-
sinaptico,False,?,?,126,0,0,0,-,-,-
clearing,False,?,?,125,0,0,0,-,-,-
seed,False,?,?,124,0,0,0,-,-,-
fall,False,?,?,124,0,0,0,-,-,-
natali,False,?,?,124,0,0,0,-,-,-
definita,False,?,?,123,0,0,0,-,-,-
vaccinali,False,?,?,121,0,0,0,-,-,-
vaccinale,False,?,?,121,0,0,0,-,-,-
occuparsi,False,?,?,121,0,0,0,-,-,-
ovulatoria,False,?,?,121,0,0,0,-,-,-
pagati,False,?,?,120,0,0,0,-,-,-
amp,False,?,?,120,0,0,0,-,-,-
specificata,False,?,?,119,0,0,0,-,-,-
cautelare,False,?,?,118,0,0,0,-,-,-
zincato,False,?,?,118,0,0,0,-,-,-
costituito,False,?,?,117,0,0,0,-,-,-
islamiche,False,?,?,116,0,0,0,-,-,-
concorsuale,False,?,?,115,0,0,0,-,-,-
menopausale,False,?,?,115,0,0,0,-,-,-
reboot,False,?,?,114,0,0,0,-,-,-
tagliate,False,?,?,113,0,0,0,-,-,-
ispaniche,False,?,?,112,0,0,0,-,-,-
capitalistiche,False,?,?,111,0,0,0,-,-,-
determinata,False,?,?,111,0,0,0,-,-,-
specificati,False,?,?,110,0,0,0,-,-,-
riscaldata,False,?,?,110,0,0,0,-,-,-
sintomatica,False,?,?,107,0,0,0,-,-,-
eiaculatorie,False,?,?,107,0,0,0,-,-,-
chirurgico,False,?,?,106,0,0,0,-,-,-
cancerosa,False,?,?,106,0,0,0,-,-,-
costruito,False,?,?,105,0,0,0,-,-,-
stabilito,False,?,?,104,0,0,0,-,-,-
montati,False,?,?,103,0,0,0,-,-,-
protesica,False,?,?,103,0,0,0,-,-,-
senti,False,?,?,103,0,0,0,-,-,-
ordinarlo,False,?,?,102,0,0,0,-,-,-
curvate,False,?,?,101,0,0,0,-,-,-
determinate,False,?,?,100,0,0,0,-,-,-
professionali,False,?,?,100,0,0,0,-,-,-
umana,False,?,?,100,0,0,0,-,-,-
costruiti,False,?,?,99,0,0,0,-,-,-
wedding,False,?,?,98,0,0,0,-,-,-
antibiotica,False,?,?,98,0,0,0,-,-,-
tagliata,False,?,?,98,0,0,0,-,-,-
2008,False,?,?,96,0,0,0,-,-,-
capitalistica,False,?,?,96,0,0,0,-,-,-
congressuali,False,?,?,94,0,0,0,-,-,-
professionale,False,?,?,94,0,0,0,-,-,-
logico,False,?,?,94,0,0,0,-,-,-
risorgimentale,False,?,?,92,0,0,0,-,-,-
caricare,False,?,?,92,0,0,0,-,-,-
scolastico,False,?,?,91,0,0,0,-,-,-
selettive,False,?,?,90,0,0,0,-,-,-
tagliato,False,?,?,90,0,0,0,-,-,-
selezionare,False,?,?,89,0,0,0,-,-,-
renale,False,?,?,89,0,0,0,-,-,-
costituite,False,?,?,88,0,0,0,-,-,-
sintomatici,False,?,?,88,0,0,0,-,-,-
stampata,False,?,?,88,0,0,0,-,-,-
giudiziale,False,?,?,88,0,0,0,-,-,-
stabiliti,False,?,?,87,0,0,0,-,-,-
qualificati,False,?,?,87,0,0,0,-,-,-
costituita,False,?,?,87,0,0,0,-,-,-
registrare,False,?,?,87,0,0,0,-,-,-
configurata,False,?,?,85,0,0,0,-,-,-
nuragica,False,?,?,84,0,0,0,-,-,-
progettuale,False,?,?,83,0,0,0,-,-,-
1985,False,?,?,83,0,0,0,-,-,-
assegnati,False,?,?,83,0,0,0,-,-,-
etrusca,False,?,?,82,0,0,0,-,-,-
OT,False,?,?,81,0,0,0,-,-,-
operativo,False,?,?,81,0,0,0,-,-,-
ordinate,False,?,?,80,0,0,0,-,-,-
adolescenziali,False,?,?,80,0,0,0,-,-,-
ellenico,False,?,?,78,0,0,0,-,-,-
patch,False,?,?,78,0,0,0,-,-,-
operativa,False,?,?,78,0,0,0,-,-,-
forati,False,?,?,77,0,0,0,-,-,-
costruite,False,?,?,77,0,0,0,-,-,-
pianificata,False,?,?,77,0,0,0,-,-,-
trattate,False,?,?,77,0,0,0,-,-,-
curvata,False,?,?,77,0,0,0,-,-,-
1967,False,?,?,76,0,0,0,-,-,-
autunnale,False,?,?,76,0,0,0,-,-,-
tumorale,False,?,?,76,0,0,0,-,-,-
cablato,False,?,?,76,0,0,0,-,-,-
ispanici,False,?,?,75,0,0,0,-,-,-
costituzionale,False,?,?,75,0,0,0,-,-,-
repubblicana,False,?,?,74,0,0,0,-,-,-
montata,False,?,?,74,0,0,0,-,-,-
selezionata,False,?,?,74,0,0,0,-,-,-
ordinata,False,?,?,73,0,0,0,-,-,-
renderizzate,False,?,?,73,0,0,0,-,-,-
cotti,False,?,?,73,0,0,0,-,-,-
invernale,False,?,?,73,0,0,0,-,-,-
estivi,False,?,?,72,0,0,0,-,-,-
primaverile,False,?,?,72,0,0,0,-,-,-
social,False,?,?,71,0,0,0,-,-,-
vede,False,?,?,69,0,0,0,-,-,-
esistono,False,?,?,69,0,0,0,-,-,-
assessment,False,?,?,69,0,0,0,-,-,-
autorizzato,False,?,?,69,0,0,0,-,-,-
rosse,False,?,?,69,0,0,0,-,-,-
lavorati,False,?,?,68,0,0,0,-,-,-
made,False,?,?,68,0,0,0,-,-,-
militare,False,?,Job or Career,68,0,0,0,-,-,-
tecnologico,False,?,?,67,0,0,0,-,-,-
implantare,False,?,?,67,0,0,0,-,-,-
intermediate,False,?,?,67,0,0,0,-,-,-
dosato,False,?,?,67,0,0,0,-,-,-
senta,False,?,?,66,0,0,0,-,-,-
progettati,False,?,?,66,0,0,0,-,-,-
Cipe,False,?,?,66,0,0,0,-,-,-
fabbricate,False,?,?,65,0,0,0,-,-,-
protostorico,False,?,?,65,0,0,0,-,-,-
stabilita,False,?,?,64,0,0,0,-,-,-
agonistiche,False,?,?,63,0,0,0,-,-,-
seminale,False,?,?,63,0,0,0,-,-,-
iscrivere,False,?,?,63,0,0,0,-,-,-
belliche,False,?,?,63,0,0,0,-,-,-
ovulatorio,False,?,?,63,0,0,0,-,-,-
stampate,False,?,?,63,0,0,0,-,-,-
sociale,False,?,?,63,0,0,0,-,-,-
impregnato,False,?,?,62,0,0,0,-,-,-
elleniche,False,?,?,62,0,0,0,-,-,-
concettuale,False,?,?,62,0,0,0,-,-,-
nuragico,False,?,?,62,0,0,0,-,-,-
compilare,False,?,?,61,0,0,0,-,-,-
slash,False,?,?,61,0,0,0,-,-,-
riflessivo,False,?,?,61,0,0,0,-,-,-
download,False,?,?,61,0,0,0,-,-,-
proposal,False,?,?,60,0,0,0,-,-,-
stabilite,False,?,?,60,0,0,0,-,-,-
scolari,False,?,?,60,0,0,0,-,-,-
diabetica,False,?,?,60,0,0,0,-,-,-
pay,False,?,?,59,0,0,0,-,-,-
illuminista,False,?,?,59,0,0,0,-,-,-
pandemico,False,?,?,58,0,0,0,-,-,-
2020,False,?,?,58,0,0,0,-,-,-
cancerosi,False,?,?,58,0,0,0,-,-,-
medievale,False,?,?,58,0,0,0,-,-,-
senile,False,?,?,57,0,0,0,-,-,-
storica,False,?,?,57,0,0,0,-,-,-
formata,False,?,?,57,0,0,0,-,-,-
iscritte,False,?,?,57,0,0,0,-,-,-
cautelari,False,?,?,57,0,0,0,-,-,-
pack,False,?,?,57,0,0,0,-,-,-
capitalistici,False,?,?,57,0,0,0,-,-,-
edipica,False,?,?,57,0,0,0,-,-,-
olimpiche,False,?,?,57,0,0,0,-,-,-
dibattimentale,False,?,?,57,0,0,0,-,-,-
festive,False,?,?,57,0,0,0,-,-,-
capitaliste,False,?,?,56,0,0,0,-,-,-
civile,False,?,?,56,0,0,0,-,-,-
razionali,False,?,?,56,0,0,0,-,-,-
pre,False,?,?,56,0,0,0,-,-,-
culturale,False,?,?,56,0,0,0,-,-,-
sportiva,False,?,?,55,0,0,0,-,-,-
linguistico,False,?,?,55,0,0,0,-,-,-
Europeo,False,?,?,55,0,0,0,-,-,-
pandemici,False,?,?,54,0,0,0,-,-,-
appenninica,False,?,?,54,0,0,0,-,-,-
lauream,False,?,?,54,0,0,0,-,-,-
angkoriano,False,?,?,54,0,0,0,-,-,-
rivoluzionarie,False,?,?,54,0,0,0,-,-,-
scientifiche,False,?,?,54,0,0,0,-,-,-
protostorici,False,?,?,54,0,0,0,-,-,-
impregnati,False,?,?,53,0,0,0,-,-,-
sinaptici,False,?,?,53,0,0,0,-,-,-
visualizzare,False,?,?,53,0,0,0,-,-,-
